Project,Fundraise,Pre-valuation,Stage,Investors,Category,Date,Year,Month,Quarter,Valuation_Multiple
BeraTone,2.0,20.0,Seed Round,Tong,Gaming,2025-01-14,2025,2025-01,2025Q1,10.0
BeraTone,2.0,20.0,Seed Round,janitooor.eth,Gaming,2025-01-14,2025,2025-01,2025Q1,10.0
BeraTone,2.0,20.0,Seed Round,Mori,Gaming,2025-01-14,2025,2025-01,2025Q1,10.0
BeraTone,2.0,20.0,Seed Round,Raito,Gaming,2025-01-14,2025,2025-01,2025Q1,10.0
BeraTone,2.0,20.0,Seed Round,wassielawyer,Gaming,2025-01-14,2025,2025-01,2025Q1,10.0
DePIN DAO,2.0,20.0,Strategic Round,JuCoin,Infrastructure,2025-01-14,2025,2025-01,2025Q1,10.0
Ooga Booga,2.0,15.0,Strategic Round,ViaBTC Capital,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,NxGen,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Smape Capital,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Quantstamp,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Atka Capital,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Primal Capital,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Rubik Ventures,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Aquanow,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,coinflipcanada,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Rushi Manche,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,TempleDAO,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Nayt Technologies,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Chad Liu,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Qin En Looi,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Ooga Booga,2.0,15.0,Strategic Round,Jan Baeriswyl,DeFi,2025-01-10,2025,2025-01,2025Q1,7.5
Oh,5.0,45.0,Seed Round,Kosmos Ventures,Blockchain Service,2025-01-10,2025,2025-01,2025Q1,9.0
Oh,5.0,45.0,Seed Round,Big Brain Holdings,Blockchain Service,2025-01-10,2025,2025-01,2025Q1,9.0
Oh,5.0,45.0,Seed Round,Tagus Capital,Blockchain Service,2025-01-10,2025,2025-01,2025Q1,9.0
Oh,5.0,45.0,Seed Round,Bodhi Ventures,Blockchain Service,2025-01-10,2025,2025-01,2025Q1,9.0
Oh,5.0,45.0,Seed Round,tangent,Blockchain Service,2025-01-10,2025,2025-01,2025Q1,9.0
VOOX,50.0,500.0,Funding Round,Pinnacle Venture Capital,Finance,2025-01-10,2025,2025-01,2025Q1,10.0
Alpen Labs,9.0,85.0,Strategic Round,Mirana Ventures,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Credibly Neutral,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Mike Neuder,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Rob Hadick,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Marat Kichikov,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Ribbit Capital,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Nathan McCauley,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Castle Island Ventures,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Geometry DAO,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Hasu,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,cyber Fund,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,DBA,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,John Adler,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Alpen Labs,9.0,85.0,Strategic Round,Uma Roy,Infrastructure,2025-01-09,2025,2025-01,2025Q1,9.444444444444445
Starpower,3.0,25.0,Funding Round,Framework Ventures,Blockchain Service,2025-01-09,2025,2025-01,2025Q1,8.333333333333334
Starpower,3.0,25.0,Funding Round,BitScale Capital,Blockchain Service,2025-01-09,2025,2025-01,2025Q1,8.333333333333334
Starpower,3.0,25.0,Funding Round,Solana Ventures,Blockchain Service,2025-01-09,2025,2025-01,2025Q1,8.333333333333334
Novastro Chain,1.0,12.0,Seed Round,Woodstock Fund,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Novastro Chain,1.0,12.0,Seed Round,x21 Digital,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Novastro Chain,1.0,12.0,Seed Round,Double Peak,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Novastro Chain,1.0,12.0,Seed Round,Sam Thapaliya,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Novastro Chain,1.0,12.0,Seed Round,Founderheads,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Novastro Chain,1.0,12.0,Seed Round,CSP DAO,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Novastro Chain,1.0,12.0,Seed Round,Cogitent Ventures,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Novastro Chain,1.0,12.0,Seed Round,Faculty Group,Layer-2,2025-01-09,2025,2025-01,2025Q1,12.0
Rena Labs,3.0,33.0,Pre-seed,Selini Capital,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Eterna Capital,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Mapleblock Capital,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Paper Ventures,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Rushi Manche,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Cooper Scanlon,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Keyrock,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Lyrik Ventures,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Faction,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Zac Williamson,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,James Hu,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Melody Taira,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
Rena Labs,3.0,33.0,Pre-seed,Vyas Krishnan,Infrastructure,2025-01-09,2025,2025-01,2025Q1,11.0
SOL Strategies,28.0,275.0,Funding Round,ParaFi Capital,Finance,2025-01-09,2025,2025-01,2025Q1,9.821428571428571
SOSO,15.0,200.0,Series A,HongShan (ex-Sequoia China),Blockchain Service,2025-01-08,2025,2025-01,2025Q1,13.333333333333334
SOSO,15.0,200.0,Series A,Mirana Ventures,Blockchain Service,2025-01-08,2025,2025-01,2025Q1,13.333333333333334
SOSO,15.0,200.0,Series A,SafePal,Blockchain Service,2025-01-08,2025,2025-01,2025Q1,13.333333333333334
SOSO,15.0,200.0,Series A,SmallSpark,Blockchain Service,2025-01-08,2025,2025-01,2025Q1,13.333333333333334
NAKA,10.0,100.0,Funding Round,Make It Capital,Gaming,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,The Spartan Group,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,Animoca Brands,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,Efficient Frontier,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,WEMIX,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,Lecca Ventures,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,Presto Labs,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,Flowdesk,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,Jin Kang,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
ZKcandy,4.0,40.0,Seed Round,PROMETHEUZ,Layer-2,2025-01-06,2025,2025-01,2025Q1,10.0
Eventflo,20.0,200.0,Funding Round,Rollman Management,Social,2025-01-06,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,Tether,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,Fulgur Ventures,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,East Ventures,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,Lightning Ventures,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,Bitcoin Opportunity Fund,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,Plan B Bitcoin Fund,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,Grupo Salinas,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
JAN3,5.0,50.0,Seed Round,NYDIG,Blockchain Service,2025-01-04,2025,2025-01,2025Q1,10.0
BABY,5.0,53.0,Strategic Round,BingX Labs,Blockchain,2025-01-03,2025,2025-01,2025Q1,10.6
Accountable,2.0,23.0,Seed Round,Zee Prime Capital,Blockchain Service,2024-12-30,2024,2024-12,2024Q4,11.5
Accountable,2.0,23.0,Seed Round,dcbuilder.eth,Blockchain Service,2024-12-30,2024,2024-12,2024Q4,11.5
Accountable,2.0,23.0,Seed Round,Darius Rugys,Blockchain Service,2024-12-30,2024,2024-12,2024Q4,11.5
Accountable,2.0,23.0,Seed Round,MitonC,Blockchain Service,2024-12-30,2024,2024-12,2024Q4,11.5
NC,7.0,70.0,Funding Round,IDG Capital,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
NC,7.0,70.0,Funding Round,London Real Ventures,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
NC,7.0,70.0,Funding Round,Optic Capital,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
NC,7.0,70.0,Funding Round,IBC Ventures,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
NC,7.0,70.0,Funding Round,Elevate Community Ventures,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
NC,7.0,70.0,Funding Round,Mythos Venture Partners,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
NC,7.0,70.0,Funding Round,Funders VC,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
NC,7.0,70.0,Funding Round,Sypher Capital,Artificial Intelligence,2024-12-27,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Amber Group,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,IDG Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Acequia Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Sparkle Ventures,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Road Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Finality Capital Partners,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,ABCDE Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Plug and Play,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Modular Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Sreeram Kannan,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Aimtop Ventures,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Camford Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,LDV Partners,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Wisemont Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,PrimeSet,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,Silicon Valley Future Capital,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,David Tse,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
ChainOpera AI,17.0,170.0,Seed Round,USC Marshall School,Blockchain,2024-12-26,2024,2024-12,2024Q4,10.0
SWAN,2.0,20.0,Funding Round,DWF Labs,DePIN,2024-12-25,2024,2024-12,2024Q4,10.0
SWAN,2.0,20.0,Funding Round,Optimism Foundation,DePIN,2024-12-25,2024,2024-12,2024Q4,10.0
SWAN,2.0,20.0,Funding Round,Promontory Technologies,DePIN,2024-12-25,2024,2024-12,2024Q4,10.0
Hivera,2.0,20.0,Funding Round,IPN Foundation,Infrastructure,2024-12-25,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,YZi Labs (prev Binance Labs),RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Wintermute,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Amber Group,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Coinbase Ventures,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Hypersphere Ventures,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,IOSG Ventures,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Galaxy,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,OKX Ventures,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Kraken Ventures,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Krypital Group,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,GSR Markets (GSR),RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,LeadBlock Partners,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,FunFair Ventures,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Fasanara Capital,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Symbolic Capital,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Psalion VC,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,White Loop Capital,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,AVID3,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,echo,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
USUAL,10.0,100.0,Series A,Guy Young,RWA (Real World Assets),2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Framework Ventures,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Kenetic Capital,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,SNZ Holding,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Antalpha,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,GeekCartel,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Trinito,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Comma3 Ventures,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Presto Labs,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,MARBLEX,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,UTXO Management,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Summer Ventures,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
AVL,10.0,100.0,Series A,Taiko,DeFi,2024-12-23,2024,2024-12,2024Q4,10.0
Hivera,5.0,50.0,Funding Round,Ton Incubator,Infrastructure,2024-12-23,2024,2024-12,2024Q4,10.0
Rumble,775.0,7750.0,Strategic Round,Tether,Social,2024-12-21,2024,2024-12,2024Q4,10.0
DUCK,5.0,50.0,Funding Round,Richard Ma (Quantstamp),Layer-2,2024-12-20,2024,2024-12,2024Q4,10.0
DUCK,5.0,50.0,Funding Round,Kenetic Capital,Layer-2,2024-12-20,2024,2024-12,2024Q4,10.0
DUCK,5.0,50.0,Funding Round,Gate.io,Layer-2,2024-12-20,2024,2024-12,2024Q4,10.0
